,計測日時,ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,切羽からの距離,計測経過日数,沈下量,支保寸法,吹付厚,ﾛｯｸﾎﾞﾙﾄ数,ﾛｯｸﾎﾞﾙﾄ長,覆工厚,土被り高さ,岩石グループ,岩石名コード,加重平均評価点,補助工法の緒元,増し支保工の緒元,計測条件・状態等,インバートの早期障害,支保工種,支保パターン2,圧縮強度,風化変質,割目間隔,割目状態,割目の方向・平行,湧水量,劣化,評価点,最終沈下量との差分,position_id,補助工法の緒元_bit,増し支保工の緒元_bit,計測条件・状態等_bit,インバートの早期障害_bit,支保工種_numeric,支保パターン2_numeric,pred,mode
447,2007-05-23,212.0,212.0,STA 652+70,211.283,245.79,34.50249999999997,15,-14.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,1.3000000000000007,0,1,0,0,0,-1,-1,-11.346999999999996,train
448,2007-05-25,212.0,212.0,STA 652+70,211.283,255.392,44.10449999999997,17,-12.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.1999999999999993,0,1,0,0,0,-1,-1,-11.37599999999999,train
449,2007-05-30,212.0,212.0,STA 652+70,211.281,272.483,61.19549999999998,22,-12.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.1999999999999993,0,1,0,0,0,-1,-1,-14.423000000000007,train
450,2007-06-06,212.0,212.0,STA 652+70,211.28,287.588,76.3005,29,-13.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-15.431999999999983,train
451,2007-05-11,229.0,229.0,STA 652+53,228.258,228.469,0.2109999999999843,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-11.2,0,1,0,0,0,-1,-1,-0.07200000000000001,train
452,2007-05-14,229.0,229.0,STA 652+53,228.259,229.0,0.7419999999999902,3,-0.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-11.0,0,1,0,0,0,-1,-1,-0.8150000000000012,train
453,2007-05-16,229.0,229.0,STA 652+53,228.256,229.0,0.7419999999999902,5,-2.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-8.5,0,1,0,0,0,-1,-1,-3.2879999999999954,train
454,2007-05-18,229.0,229.0,STA 652+53,228.257,229.083,0.8249999999999886,7,-1.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-9.5,0,1,0,0,0,-1,-1,-3.1659999999999964,train
455,2007-05-21,229.0,229.0,STA 652+53,228.25549999999998,235.36849999999998,7.110499999999973,10,-8.75,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.4499999999999993,0,1,0,0,0,-1,-1,-10.716500000000002,train
456,2007-05-22,229.0,229.0,STA 652+53,228.2545,239.9105,11.652500000000003,11,-11.399999999999999,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.1999999999999993,0,1,0,0,0,-1,-1,-12.865500000000004,train
457,2007-05-23,229.0,229.0,STA 652+53,228.254,245.777,17.518999999999977,12,-10.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.29999999999999893,0,1,0,0,0,-1,-1,-11.399,train
458,2007-05-24,229.0,229.0,STA 652+53,228.25,251.577,23.31899999999999,13,-9.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.0,0,1,0,0,0,-1,-1,-10.267500000000009,train
459,2007-05-25,229.0,229.0,STA 652+53,228.251,255.404,27.145999999999987,14,-8.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.5,0,1,0,0,0,-1,-1,-10.131000000000007,train
460,2007-05-26,229.0,229.0,STA 652+53,228.251,260.2,31.94199999999998,15,-9.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.0999999999999996,0,1,0,0,0,-1,-1,-13.289999999999996,train
461,2007-05-28,229.0,229.0,STA 652+53,228.251,260.973,32.715,17,-11.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-15.289000000000014,train
462,2007-05-30,229.0,229.0,STA 652+53,228.25,272.467,44.208999999999975,19,-10.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.29999999999999893,0,1,0,0,0,-1,-1,-10.409999999999986,train
463,2007-06-04,229.0,229.0,STA 652+53,228.25,277.263,49.00499999999997,24,-11.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.3000000000000007,0,1,0,0,0,-1,-1,-12.360999999999992,train
464,2007-06-07,229.0,229.0,STA 652+53,228.25,294.529,66.27099999999999,27,-11.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.40000000000000036,0,1,0,0,0,-1,-1,-13.645999999999992,train
465,2007-06-14,229.0,229.0,STA 652+53,228.25,301.445,73.18699999999998,34,-11.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.09999999999999964,0,1,0,0,0,-1,-1,-14.302999999999992,train
466,2007-06-21,229.0,229.0,STA 652+53,228.248,309.79,81.53200000000001,41,-11.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-13.749000000000024,train
467,2007-05-22,237.0,239.0,STA 652+43,237.6615,240.125,2.4635000000000105,0,-0.25,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.8499999999999996,0,1,0,0,0,-1,-1,-0.35600000000000004,train
468,2007-05-23,237.0,239.0,STA 652+43,237.631,246.119,8.45750000000001,1,-4.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.20000000000000018,0,1,0,0,0,-1,-1,-4.3175000000000034,train
469,2007-05-24,237.0,239.0,STA 652+43,237.657,251.57,13.908500000000004,2,-3.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.49999999999999956,0,1,0,0,0,-1,-1,-3.527500000000003,train
470,2007-05-25,237.0,239.0,STA 652+43,237.658,255.429,17.767500000000013,3,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.2999999999999998,0,1,0,0,0,-1,-1,-4.700500000000005,train
471,2007-05-26,237.0,239.0,STA 652+43,237.658,260.2,22.5385,4,-4.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.40000000000000036,0,1,0,0,0,-1,-1,-5.744999999999997,train
472,2007-05-28,237.0,239.0,STA 652+43,237.657,260.96,23.29849999999999,6,-4.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.8000000000000007,0,1,0,0,0,-1,-1,-6.84099999999999,train
473,2007-05-29,237.0,239.0,STA 652+43,237.657,266.45,28.7885,7,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.2999999999999998,0,1,0,0,0,-1,-1,-5.382000000000006,train
474,2007-05-30,237.0,239.0,STA 652+43,237.657,272.477,34.815499999999986,8,-4.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.10000000000000053,0,1,0,0,0,-1,-1,-4.662999999999998,train
475,2007-06-04,237.0,239.0,STA 652+43,237.658,277.254,39.59250000000003,13,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-5.030000000000007,train
476,2007-06-06,237.0,239.0,STA 652+43,237.658,289.217,51.555499999999995,15,-3.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.19999999999999973,0,1,0,0,0,-1,-1,-4.713999999999995,train
477,2007-06-08,237.0,239.0,STA 652+43,237.658,301.8,64.13850000000002,17,-4.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.20000000000000018,0,1,0,0,0,-1,-1,-6.275999999999999,train
478,2007-06-15,237.0,239.0,STA 652+43,237.655,330.767,93.1055,24,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-5.042000000000008,train
479,2007-05-29,259.0,265.0,STA 652+17,265.195,266.433,1.2379999999999995,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.1,0,1,0,0,0,-1,-1,-0.10200000000000001,train
480,2007-05-30,259.0,265.0,STA 652+17,265.193,272.46,7.264999999999986,1,-0.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.2,0,1,0,0,0,-1,-1,-1.795500000000003,train
481,2007-06-01,259.0,265.0,STA 652+17,265.191,274.6,9.40500000000003,3,-0.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.5,0,1,0,0,0,-1,-1,-3.501500000000005,train
482,2007-06-04,259.0,265.0,STA 652+17,265.191,277.242,12.047000000000025,6,-0.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.4000000000000004,0,1,0,0,0,-1,-1,-4.490999999999995,train
483,2007-06-06,259.0,265.0,STA 652+17,265.192,289.2,24.004999999999995,8,-2.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.1,0,1,0,0,0,-1,-1,-2.7100000000000013,train
484,2007-06-07,259.0,265.0,STA 652+17,265.191,295.254,30.059000000000026,9,-2.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.6000000000000001,0,1,0,0,0,-1,-1,-4.294999999999999,train
485,2007-06-08,259.0,265.0,STA 652+17,265.191,301.3,36.10500000000002,10,-3.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-7.72900000000001,train
486,2007-06-11,259.0,265.0,STA 652+17,265.189,309.77,44.57499999999999,13,-3.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.19999999999999973,0,1,0,0,0,-1,-1,-5.397000000000005,train
487,2007-06-13,259.0,265.0,STA 652+17,-117.9,319.345,54.150000000000034,15,-3.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.19999999999999973,0,1,0,0,0,-1,-1,-4.904000000000006,train
488,2007-06-14,259.0,265.0,STA 652+17,,327.437,62.24200000000002,16,-3.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.3999999999999999,0,1,0,0,0,-1,-1,-5.3740000000000006,train
489,2007-06-21,259.0,265.0,STA 652+17,,360.815,95.62,23,-3.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-3.8960000000000043,train
490,2007-06-07,284.0,295.0,STA 651+87,294.053,295.237,1.184000000000026,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.9,0,1,0,0,0,-1,-1,0.0,train
491,2007-06-08,284.0,295.0,STA 651+87,294.054,301.285,7.232000000000028,1,-3.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,1.5,0,1,0,0,0,-1,-1,-3.0175000000000005,train
492,2007-06-11,284.0,295.0,STA 651+87,294.053,309.765,15.711999999999989,4,-3.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,1.3000000000000003,0,1,0,0,0,-1,-1,-3.032999999999996,train
493,2007-06-13,284.0,295.0,STA 651+87,294.053,319.29,25.237000000000023,6,1.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.8,0,1,0,0,0,-1,-1,-2.4299999999999993,train
494,2007-06-14,284.0,295.0,STA 651+87,294.052,327.92,33.86700000000002,7,2.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.9,0,1,0,0,0,-1,-1,-0.44300000000000006,train
495,2007-06-15,284.0,295.0,STA 651+87,294.051,331.75,37.697,8,1.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.4,0,1,0,0,0,-1,-1,-2.852999999999999,train
496,2007-06-18,284.0,295.0,STA 651+87,-117.9,340.921,46.867999999999995,11,-1.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.7,0,1,0,0,0,-1,-1,-5.718999999999995,train
497,2007-06-19,284.0,295.0,STA 651+87,-117.9,346.971,52.918000000000006,12,-1.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.3999999999999999,0,1,0,0,0,-1,-1,-3.5849999999999995,train
498,2007-06-20,284.0,295.0,STA 651+87,294.053,353.875,59.822,13,-2.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.20000000000000018,0,1,0,0,0,-1,-1,-5.118000000000004,train
499,2007-06-21,284.0,295.0,STA 651+87,,359.95,65.89699999999999,14,-2.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.20000000000000018,0,1,0,0,0,-1,-1,-5.523000000000011,train
500,2007-06-28,284.0,295.0,STA 651+87,,386.637,92.584,21,-1.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-4.287999999999997,train
501,2007-06-13,306.0,321.0,STA 651+61,320.502,321.84,1.3379999999999654,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-9.6,0,1,0,0,0,-1,-1,0.0785,train
502,2007-06-14,306.0,321.0,STA 651+61,320.503,327.915,7.413000000000011,1,-4.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.3999999999999995,0,1,0,0,0,-1,-1,-3.9044999999999948,train
503,2007-06-15,306.0,321.0,STA 651+61,320.502,331.742,11.240000000000009,2,-6.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.5,0,1,0,0,0,-1,-1,-6.123500000000008,train
504,2007-06-18,306.0,321.0,STA 651+61,320.502,340.938,20.43599999999998,5,-8.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.0,0,1,0,0,0,-1,-1,-9.620000000000012,train
505,2007-06-19,306.0,321.0,STA 651+61,320.502,347.212,26.70999999999998,6,-9.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.5,0,1,0,0,0,-1,-1,-8.798000000000004,train
506,2007-06-22,306.0,321.0,STA 651+61,320.501,367.995,47.492999999999995,9,-6.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.8999999999999995,0,1,0,0,0,-1,-1,-6.461000000000009,train
507,2007-06-24,306.0,321.0,STA 651+61,,373.0,52.49799999999999,11,-7.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.3999999999999995,0,1,0,0,0,-1,-1,-5.510999999999996,train
508,2007-06-27,306.0,321.0,STA 651+61,,381.915,61.41300000000001,14,-8.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.6999999999999993,0,1,0,0,0,-1,-1,-9.261999999999992,train
509,2007-07-04,306.0,321.0,STA 651+61,,413.956,93.45400000000001,21,-9.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-7.459000000000006,train
510,2007-06-20,331.0,351.0,STA 651+31,351.343,353.585,2.241999999999962,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-14.4,0,1,0,0,0,-1,-1,-0.357,train
511,2007-06-21,331.0,351.0,STA 651+31,,360.85,9.507000000000005,1,-2.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-12.3,0,1,0,0,0,-1,-1,-3.313500000000001,train
512,2007-06-22,331.0,351.0,STA 651+31,,368.075,16.73199999999997,2,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-10.3,0,1,0,0,0,-1,-1,-4.000500000000005,train
513,2007-06-26,331.0,351.0,STA 651+31,-117.9,376.75,25.406999999999982,6,-3.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-10.9,0,1,0,0,0,-1,-1,-4.836000000000002,train
514,2007-06-27,331.0,351.0,STA 651+31,351.343,380.36,29.016999999999996,7,-8.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.800000000000001,0,1,0,0,0,-1,-1,-7.180000000000007,train
515,2007-06-28,331.0,351.0,STA 651+31,351.342,386.7,35.35699999999997,8,-7.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-7.300000000000001,0,1,0,0,0,-1,-1,-6.538000000000011,train
516,2007-06-29,331.0,351.0,STA 651+31,351.342,392.221,40.877999999999986,9,-8.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.6,0,1,0,0,0,-1,-1,-7.886999999999997,train
517,2007-06-30,331.0,351.0,STA 651+31,351.344,396.788,45.44499999999999,10,-13.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.5,0,1,0,0,0,-1,-1,-12.551999999999998,train
518,2007-07-02,331.0,351.0,STA 651+31,351.343,400.708,49.36500000000001,12,-15.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,1.0,0,1,0,0,0,-1,-1,-12.773000000000003,train
519,2007-07-03,331.0,351.0,STA 651+31,351.343,407.15,55.80699999999996,13,-14.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-12.656000000000004,train
520,2007-07-04,331.0,351.0,STA 651+31,351.343,413.912,62.56899999999996,14,-14.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.3000000000000007,0,1,0,0,0,-1,-1,-11.163000000000006,train
521,2007-07-11,331.0,351.0,STA 651+31,351.343,440.67,89.327,21,-14.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-11.426999999999994,train
522,2007-06-26,352.0,377.0,STA 651+05,375.63,376.813,1.1829999999999927,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.3,0,1,0,0,0,-1,-1,0.0,train
