,計測日時,ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,切羽からの距離,計測経過日数,変位量,支保寸法,吹付厚,ﾛｯｸﾎﾞﾙﾄ数,ﾛｯｸﾎﾞﾙﾄ長,覆工厚,土被り高さ,岩石グループ,岩石名コード,加重平均評価点,補助工法の緒元,増し支保工の緒元,計測条件・状態等,インバートの早期障害,支保工種,支保パターン2,圧縮強度,風化変質,割目間隔,割目状態,割目の方向・平行,湧水量,劣化,評価点,最終変位量との差分,position_id,補助工法の緒元_bit,増し支保工の緒元_bit,計測条件・状態等_bit,インバートの早期障害_bit,支保工種_numeric,支保パターン2_numeric,pred,mode
533,2007-07-10,377.0,407.0,STA 650+75,405.651,434.846,29.19100000000003,7,-4.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.7999999999999998,0,1,0,0,0,-1,-1,-3.479999999999998,train
534,2007-07-12,377.0,407.0,STA 650+75,405.651,448.085,42.43000000000001,9,-3.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.2999999999999998,0,1,0,0,0,-1,-1,-3.377,train
535,2007-07-14,377.0,407.0,STA 650+75,405.651,457.0,51.34500000000003,11,-4.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.2999999999999998,0,1,0,0,0,-1,-1,-4.255,train
536,2007-07-16,377.0,407.0,STA 650+75,405.651,457.0,51.34500000000003,13,-4.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.20000000000000018,0,1,0,0,0,-1,-1,-4.222000000000005,train
537,2007-07-18,377.0,407.0,STA 650+75,405.652,465.99,60.335000000000036,15,-5.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.2999999999999998,0,1,0,0,0,-1,-1,-4.486000000000005,train
538,2007-07-19,377.0,407.0,STA 650+75,405.651,471.78,66.125,16,-4.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.39999999999999947,0,1,0,0,0,-1,-1,-3.8449999999999966,train
539,2007-07-26,377.0,407.0,STA 650+75,405.651,501.433,95.77800000000002,23,-4.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-4.122000000000004,train
540,2007-07-10,402.0,437.0,STA 650+45,434.414,434.829,0.41500000000002046,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.8,0,1,0,0,0,-1,-1,-0.006500000000000001,train
541,2007-07-11,402.0,437.0,STA 650+45,434.412,439.51,5.096000000000004,1,-1.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.10000000000000009,0,1,0,0,0,-1,-1,-2.1884999999999986,train
542,2007-07-12,402.0,437.0,STA 650+45,434.412,448.07,13.656000000000006,2,-1.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.7,0,1,0,0,0,-1,-1,-1.9054999999999986,train
543,2007-07-14,402.0,437.0,STA 650+45,434.412,457.0,22.586000000000013,4,-2.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.30000000000000004,0,1,0,0,0,-1,-1,-2.5059999999999976,train
544,2007-07-16,402.0,437.0,STA 650+45,434.412,457.0,22.586000000000013,6,-1.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.19999999999999996,0,1,0,0,0,-1,-1,-2.460999999999997,train
545,2007-07-17,402.0,437.0,STA 650+45,434.412,459.479,25.064999999999998,7,-1.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.30000000000000004,0,1,0,0,0,-1,-1,-2.426,train
546,2007-07-18,402.0,437.0,STA 650+45,434.412,464.57,30.156000000000006,8,-2.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.8,0,1,0,0,0,-1,-1,-2.413999999999996,train
547,2007-07-19,402.0,437.0,STA 650+45,434.412,470.285,35.87100000000004,9,-2.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.40000000000000013,0,1,0,0,0,-1,-1,-2.374499999999997,train
548,2007-07-23,402.0,437.0,STA 650+45,434.41,484.57,50.156000000000006,13,-1.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.09999999999999987,0,1,0,0,0,-1,-1,-1.8420000000000019,train
549,2007-07-25,402.0,437.0,STA 650+45,434.41,496.475,62.061000000000035,15,-2.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.30000000000000004,0,1,0,0,0,-1,-1,-2.4959999999999973,train
550,2007-07-26,402.0,437.0,STA 650+45,434.41,502.543,68.12900000000002,16,-1.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.09999999999999987,0,1,0,0,0,-1,-1,-2.600500000000001,train
551,2007-08-02,402.0,437.0,STA 650+45,434.41,517.331,82.91700000000003,23,-1.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-2.3690000000000033,train
552,2007-07-16,419.0,457.0,STA 650+25,456.052,457.0,0.9479999999999791,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.1,0,1,0,0,0,-1,-1,-0.026000000000000002,train
553,2007-07-17,419.0,457.0,STA 650+25,456.051,459.462,3.409999999999968,1,-1.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.0999999999999996,0,1,0,0,0,-1,-1,-1.023,train
554,2007-07-18,419.0,457.0,STA 650+25,456.0505,465.5375,9.485500000000002,2,-2.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.3999999999999995,0,1,0,0,0,-1,-1,-3.0074999999999976,train
555,2007-07-19,419.0,457.0,STA 650+25,456.052,470.275,14.222999999999956,3,-3.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.5999999999999996,0,1,0,0,0,-1,-1,-2.8945000000000003,train
556,2007-07-21,419.0,457.0,STA 650+25,456.052,481.0,24.94799999999998,5,-4.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.10000000000000053,0,1,0,0,0,-1,-1,-4.116499999999996,train
557,2007-07-23,419.0,457.0,STA 650+25,456.05,484.555,28.502999999999986,7,-3.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.6999999999999997,0,1,0,0,0,-1,-1,-3.337999999999999,train
558,2007-07-24,419.0,457.0,STA 650+25,456.051,488.271,32.218999999999994,8,-3.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.49999999999999956,0,1,0,0,0,-1,-1,-3.2000000000000015,train
559,2007-07-25,419.0,457.0,STA 650+25,456.051,494.36,38.30799999999999,9,-3.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.39999999999999947,0,1,0,0,0,-1,-1,-3.4744999999999977,train
560,2007-07-26,419.0,457.0,STA 650+25,-117.9,502.558,46.50599999999997,10,-3.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.19999999999999973,0,1,0,0,0,-1,-1,-3.990999999999998,train
561,2007-07-29,419.0,457.0,STA 650+25,-117.9,511.0,54.94799999999998,13,-4.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.10000000000000053,0,1,0,0,0,-1,-1,-4.087999999999998,train
562,2007-08-02,419.0,457.0,STA 650+25,456.057,516.1,60.048,17,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-4.052000000000005,train
563,2007-08-03,419.0,457.0,STA 650+25,456.057,522.631,66.57899999999995,18,-4.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.5,0,1,0,0,0,-1,-1,-4.298000000000005,train
564,2007-08-10,419.0,457.0,STA 650+25,456.057,539.1,83.048,25,-4.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.20000000000000018,0,1,0,0,0,-1,-1,-4.524000000000007,train
565,2007-08-20,419.0,457.0,STA 650+25,456.056,539.1,83.048,35,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-3.855500000000003,train
566,2007-07-23,440.0,482.0,STA 650+00,481.17150000000004,483.4425,2.270999999999958,0,-0.95,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.95,0,1,0,0,0,-1,-1,-0.8590000000000013,train
567,2007-07-24,440.0,482.0,STA 650+00,481.172,488.258,7.086499999999944,1,-1.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.3999999999999999,0,1,0,0,0,-1,-1,-2.4825,train
568,2007-07-25,440.0,482.0,STA 650+00,481.172,494.35,13.178499999999985,2,-1.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.2999999999999998,0,1,0,0,0,-1,-1,-2.202499999999997,train
569,2007-07-26,440.0,482.0,STA 650+00,481.1725,502.063,20.89149999999995,3,-1.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.7999999999999998,0,1,0,0,0,-1,-1,-1.8444999999999976,train
570,2007-07-29,440.0,482.0,STA 650+00,481.177,511.0,29.828499999999963,6,-1.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.7,0,1,0,0,0,-1,-1,-1.9719999999999982,train
571,2007-08-02,440.0,482.0,STA 650+00,481.17650000000003,517.053,35.88149999999996,10,-2.05,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.1499999999999999,0,1,0,0,0,-1,-1,-1.9610000000000007,train
572,2007-08-03,440.0,482.0,STA 650+00,481.177,523.121,41.949499999999944,11,-2.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.20000000000000018,0,1,0,0,0,-1,-1,-2.453999999999997,train
573,2007-08-06,440.0,482.0,STA 650+00,481.177,525.839,44.66750000000002,14,-2.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.7000000000000002,0,1,0,0,0,-1,-1,-3.145,train
574,2007-08-09,440.0,482.0,STA 650+00,481.177,537.852,56.68049999999994,17,-2.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.7000000000000002,0,1,0,0,0,-1,-1,-2.7919999999999994,train
575,2007-08-10,440.0,482.0,STA 650+00,481.177,539.1,57.928499999999985,18,-2.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.3999999999999999,0,1,0,0,0,-1,-1,-2.557000000000003,train
576,2007-08-22,440.0,482.0,STA 650+00,481.177,543.803,62.63149999999996,30,-2.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.6000000000000001,0,1,0,0,0,-1,-1,-2.511999999999999,train
577,2007-08-29,440.0,482.0,STA 650+00,481.177,565.255,84.08349999999996,37,-1.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-3.208999999999999,train
578,2007-08-02,465.0,512.0,STA 649+70,514.8489999999999,517.0415,2.192500000000109,0,-1.45,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.8499999999999996,0,1,0,0,0,-1,-1,-1.4145000000000005,train
579,2007-08-03,465.0,512.0,STA 649+70,514.848,523.116,8.267000000000053,1,-3.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.6999999999999997,0,1,0,0,0,-1,-1,-3.184833333333334,train
580,2007-08-06,465.0,512.0,STA 649+70,514.849,525.825,10.976000000000113,4,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.5,0,1,0,0,0,-1,-1,-5.255666666666671,train
581,2007-08-09,465.0,512.0,STA 649+70,514.847,537.298,22.44900000000007,7,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.5,0,1,0,0,0,-1,-1,-3.523000000000004,train
582,2007-08-22,465.0,512.0,STA 649+70,514.847,543.363,28.514000000000124,20,-3.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.5999999999999996,0,1,0,0,0,-1,-1,-2.6989999999999976,train
583,2007-08-24,465.0,512.0,STA 649+70,514.849,552.737,37.888000000000034,22,-4.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.09999999999999964,0,1,0,0,0,-1,-1,-5.46,train
584,2007-08-28,465.0,512.0,STA 649+70,514.849,558.367,43.51800000000003,26,-4.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.10000000000000053,0,1,0,0,0,-1,-1,-4.220999999999994,train
585,2007-08-31,465.0,512.0,STA 649+70,514.849,574.493,59.64400000000012,29,-3.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.5999999999999996,0,1,0,0,0,-1,-1,-3.594499999999996,train
586,2007-09-07,465.0,512.0,STA 649+70,514.849,597.293,82.44400000000007,36,-3.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.3999999999999999,0,1,0,0,0,-1,-1,-3.8354999999999957,train
587,2007-09-14,465.0,512.0,STA 649+70,514.849,613.593,98.74400000000003,43,-4.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-4.060000000000005,train
588,2007-08-08,484.0,534.0,STA 649+48,533.195,534.257,1.0619999999998981,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.2,0,1,0,0,0,-1,-1,0.007000000000000001,train
589,2007-08-09,484.0,534.0,STA 649+48,533.1945000000001,537.295,4.099999999999909,1,-1.9500000000000002,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.25,0,1,0,0,0,-1,-1,-2.4824999999999964,train
590,2007-08-10,484.0,534.0,STA 649+48,533.194,539.1,5.904999999999973,2,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.5999999999999996,0,1,0,0,0,-1,-1,-3.723500000000005,train
591,2007-08-11,484.0,534.0,STA 649+48,533.194,539.1,5.904999999999973,3,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.8999999999999995,0,1,0,0,0,-1,-1,-3.8980000000000024,train
592,2007-08-21,484.0,534.0,STA 649+48,533.194,540.225,7.029999999999973,13,-4.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,1.0,0,1,0,0,0,-1,-1,-4.271999999999993,train
593,2007-08-22,484.0,534.0,STA 649+48,533.194,543.353,10.157999999999902,14,-5.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,1.7999999999999998,0,1,0,0,0,-1,-1,-3.7805000000000013,train
594,2007-08-24,484.0,534.0,STA 649+48,533.194,552.727,19.531999999999925,16,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.5999999999999996,0,1,0,0,0,-1,-1,-2.301000000000001,train
595,2007-08-28,484.0,534.0,STA 649+48,533.195,559.2235000000001,26.028500000000008,20,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.5999999999999996,0,1,0,0,0,-1,-1,-2.3790000000000027,train
596,2007-08-29,484.0,534.0,STA 649+48,533.196,563.405,30.209999999999923,21,-5.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,2.3999999999999995,0,1,0,0,0,-1,-1,-4.001000000000003,train
597,2007-08-31,484.0,534.0,STA 649+48,533.196,574.163,40.96799999999996,23,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.5999999999999996,0,1,0,0,0,-1,-1,-3.6470000000000042,train
598,2007-09-02,484.0,534.0,STA 649+48,533.196,576.2,43.004999999999995,25,-4.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.8999999999999995,0,1,0,0,0,-1,-1,-4.110000000000005,train
599,2007-09-07,484.0,534.0,STA 649+48,533.196,596.963,63.767999999999915,30,-3.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.3999999999999999,0,1,0,0,0,-1,-1,-3.486000000000002,train
600,2007-09-14,484.0,534.0,STA 649+48,533.196,613.05,79.8549999999999,37,-3.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-2.743999999999997,train
601,2007-08-28,504.0,557.0,STA 649+25,557.297,559.219,1.9220000000000255,0,-0.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.6,0,1,0,0,0,-1,-1,-0.7860000000000009,train
602,2007-08-29,504.0,557.0,STA 649+25,557.297,564.3199999999999,7.022999999999911,1,-4.75,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.5499999999999998,0,1,0,0,0,-1,-1,-4.7944999999999975,train
603,2007-08-30,504.0,557.0,STA 649+25,557.296,569.9214999999999,12.624499999999898,2,-5.050000000000001,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.2499999999999991,0,1,0,0,0,-1,-1,-3.9000000000000052,train
604,2007-08-31,504.0,557.0,STA 649+25,557.296,574.155,16.857999999999947,3,-5.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.20000000000000018,0,1,0,0,0,-1,-1,-6.632,train
605,2007-09-04,504.0,557.0,STA 649+25,557.296,582.2,24.90300000000002,7,-5.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.6000000000000005,0,1,0,0,0,-1,-1,-4.9059999999999935,train
606,2007-09-11,504.0,557.0,STA 649+25,557.297,603.508,46.21100000000001,14,-5.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.40000000000000036,0,1,0,0,0,-1,-1,-5.535999999999999,train
607,2007-09-13,504.0,557.0,STA 649+25,557.295,608.85,51.553,16,-5.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.40000000000000036,0,1,0,0,0,-1,-1,-5.44,train
